income,grades,district,url,headline
0.6893678696383635,-2.5507130792771613,bbc,https://www.bbc.co.uk/news/election-2019-50681321,general election 2019: boris johnson and jeremy corbyn in tv debate
-2.958337100053289,0.5971058287119964,metro,https://metro.co.uk/2019/12/06/boris-johnson-jeremy-corbyn-go-head-head-final-debate-general-election-11388973/,boris johnson and jeremy corbyn go head-to-head in final debate before general election
-3.7414945433846896,1.270892066739852,bbc,https://www.bbc.co.uk/news/election-2019-50722313,general election 2019: under-30s question politicians in tv debate
-0.47172704184566966,-2.498425440672261,theguardian,https://www.theguardian.com/politics/2019/dec/09/boris-johnson-looking-at-abolishing-tv-licence-fee-for-bbc,boris johnson 'looking at' abolishing tv licence fee for bbc
-2.9375310517267232,0.8624470791794295,metro,https://metro.co.uk/2019/12/09/boris-johnson-says-looking-abolishing-tv-licence-11530204/,boris johnson says he is looking at abolishing the tv licence
-2.9194262806379796,0.6308302826179555,sun,https://www.thesun.co.uk/news/politics/10530496/how-watch-general-election-tv-2019-channel/,general election 2019 on tv – how to watch results live and what channel
8.437021806687719,7.185857254823995,bbc,https://www.bbc.co.uk/news/election-2019-50574247,general election 2019: six ways to improve tv debates
2.1396357226840412,-1.9135097349969374,bbc,https://www.bbc.co.uk/news/election-2019-50750877,general election 2019: boris johnson and jeremy corbyn make last pitches of campaign
-2.451735930838638,-0.4282020050431785,sun,https://www.thesun.co.uk/news/10448827/where-boris-johnson-today-general-election-schedule-revealed/,where is boris johnson today? the pm’s general election schedule revealed
-2.8194734705806686,2.5276411992450094,independent,https://www.independent.co.uk/news/uk/politics/general-election-debate-live-labour-conservative-poll-latest-farage-swinson-sturgeon-a9228571.html,general election debate: seven parties take part in itv clash as boris johnson and jeremy corbyn skip encounter
-1.5940662778131935,-0.17557734260764168,mirror,https://www.mirror.co.uk/news/politics/general-election-2019-tactical-voting-21040509,general election 2019 tactical voting guide to stop boris johnson taking power
-2.833525920572341,2.5551853101189215,sun,https://www.thesun.co.uk/news/10415932/general-election-2019-live-latest-polls/,general election 2019 live: latest polls as voters back boris johnson’s tough defence stance
2.3738920089931828,-2.100871860375485,independent,https://www.independent.co.uk/news/uk/politics/boris-johnson-general-election-poll-labour-conservatives-brexit-latest-a9231506.html,boris johnson says general election result could be ‘very tight’ as tory poll lead narrows
5.091780288170696,-2.9263664741689865,sun,https://www.thesun.co.uk/news/10485733/boris-johnson-ten-commandments-election/,boris johnson unveils sacred ten commandments he will honour in his first 100 days if he wins the general
3.995619921279185,-3.0362930842955054,bbc,https://www.bbc.co.uk/news/election-2019-50694698,general election 2019: corbyn and johnson tv debate fact-checked
1,1,"Boris, Election, General, Corbyn, Jeremy"
