income,grades,district,url,headline
-2.612572787446642,-1.0212911990365812,metro,https://metro.co.uk/2020/03/27/healthy-dad-27-coronavirus-symptoms-dies-10-days-birth-son-12468944/,"healthy dad, 27, with coronavirus symptoms dies 10 days after birth of son"
0.5676602973488513,0.08159117262267315,mirror,https://www.mirror.co.uk/news/uk-news/healthy-dad-27-coronavirus-symptoms-21768116,"healthy dad, 27, with coronavirus symptoms dies 10 days after son's birth"
-2.05092148469346,-1.4185379045674666,sun,https://www.thesun.co.uk/news/11273108/fit-dad-coronavirus-symptoms-dies/,"‘fit’ dad, 27, with coronavirus symptoms dies ten days after son’s birth"
0.32821395708384976,5.828455779011669,dailymail,https://www.dailymail.co.uk/news/article-8161541/Fit-healthy-father-27-dies-coronavirus-symptoms-just-10-days-birth-son.html,"'it's all so cruel': fit and healthy father, 27, dies with coronavirus symptoms just 10 days after the birth of his son"
6.738890263059572,-1.8380498536045944,mirror,https://www.mirror.co.uk/news/uk-news/sons-warning-after-fit-healthy-21752178,"son's warning after 'fit and healthy' dad, 75, dies from coronavirus"
-2.9712702453521693,-1.6321679944257008,sun,https://www.thesun.co.uk/news/11269754/perfectly-healthy-dad-of-six-44-dies-from-coronavirus-just-two-days-after-getting-diagnosis/,"‘perfectly healthy’ dad-of-six, 44, dies from coronavirus just two days after getting diagnosis"
1,1,"Coronavirus, Dies, Days, Symptoms, Birth"
