income,grades,district,url,headline
-2.4586012769151497,-0.10142160401031598,mirror,https://www.mirror.co.uk/news/uk-news/meghan-markle-harry-quit-royal-21259092,meghan markle and harry quit royal family 'as it's not the life she wants for archie'
-1.2005661163893033,-1.44135884571235,sun,https://www.thesun.co.uk/news/10720745/meghan-markle-meltdown-toxic-harry/,prince harry feared meghan markle ‘meltdown’ over ‘toxic life’ in britain so he agreed to quit royal family
7.821396783340228,-0.9657635336690845,mirror,https://www.mirror.co.uk/news/uk-news/breaking-meghan-markle-flees-canada-21250348,meghan markle 'flees to canada' 24 hours after she and harry quit royal family
1.024728107926291,-0.8661543908518502,sun,https://www.thesun.co.uk/news/10701754/piers-morgan-meghan-markle-harry-split-royal/,piers morgan rips into meghan markle for ‘splitting harry from the royal family’ claiming ‘what meghan wants s
1.1389453296843963,-0.7746826885750686,sun,https://www.thesun.co.uk/fabulous/10718420/meghan-markle-prince-harry-gain-half-million-followers-split-royal-family-kate-william/,meghan markle & prince harry gain nearly half a million followers after royal family split & could overtake
-0.5516962509475095,-1.3271650211547288,mirror,https://www.mirror.co.uk/news/uk-news/breaking-meghan-markle-harry-announce-21241726,meghan markle and harry are stepping back as ‘senior’ members of royal family
-2.115760909749378,-0.7433675469497059,sky,http://news.sky.com/story/harry-and-meghan-other-members-of-the-royal-family-who-stepped-back-from-public-life-11904122,harry and meghan: other members of the royal family who stepped back from public life
0.20950812006691885,7.962687086041829,metro,https://metro.co.uk/2020/01/11/queen-calls-family-meeting-harry-meghans-decision-quit-royal-life-12042587/,queen calls family meeting over harry and meghan’s decision to quit royal life
-1.9339595775266143,-0.850012242844787,sun,https://www.thesun.co.uk/news/10714478/meghan-markle-reunites-with-baby-archie-at-20m-waterfront-mansion-after-she-and-prince-harry-abandon-royal-duties/,meghan markle reunites with baby archie at £15m waterfront mansion after she and prince harry abandon royal
-1.9339942094898803,-0.8927612122739322,sun,https://www.thesun.co.uk/news/10710986/meghan-markle-sister-samantha-attention/,meghan markle’s sister samantha blasts ‘slap in the face’ decision to quit royal life
1,1,"Royal, Meghan, Harry, Markle, Family"
