income,grades,district,url,headline
-2.308226350127499,-0.10679098689678453,sun,https://www.thesun.co.uk/news/11245014/how-become-nhs-coronavirus-volunteer-classed-key-workers/,how to become an nhs coronavirus volunteer and are they classed as key workers?
-2.2965875353373266,-0.11078093558540132,sun,https://www.thesun.co.uk/news/11245014/nhs-volunteering-coronavirus-how-volunteer/,nhs volunteering – how to become a coronavirus volunteer
-0.08860963120915742,-2.497033563686037,theguardian,https://www.theguardian.com/world/2020/mar/25/how-will-the-nhs-coronavirus-volunteer-effort-work,how will the nhs coronavirus volunteer effort work?
1.964266371425192,-3.4650494097372557,dailymail,https://www.dailymail.co.uk/news/article-8157803/Incredible-response-NHS-volunteer-drive-sees-670-000-sign-help-fight-coronavirus.html,"now let's go for a million! incredible response to nhs volunteer drive sees more than 670,000 sign up to help fight coronavirus in just two days"
-4.232995093200486,3.3701281936433385,sun,https://www.thesun.co.uk/money/11270940/just-eat-discount-nhs-coronavirus/,just eat offering all nhs workers 25% discount to say thanks during coronavirus crisis
7.77283038721783,6.423796064862316,bbc,https://www.bbc.co.uk/news/uk-52029877,coronavirus: thousands volunteer to help nhs with vulnerable
-4.985047298927665,2.783767406101875,independent,https://www.independent.co.uk/news/health/coronavirus-nhs-volunteer-matt-hancock-uk-cases-pandemic-latest-a9423196.html,"coronavirus: nhs volunteer scheme attracts more than 170,000 signs-ups within hours being launched"
-3.8709276953006584,1.0836138873530579,sky,http://news.sky.com/story/coronavirus-airbnb-offers-heroic-nhs-workers-free-accommodation-11965162,coronavirus: airbnb offers 'heroic' nhs workers free accommodation
1.7130322703965815,-3.1730326448321438,metro,https://metro.co.uk/2020/03/26/coronavirus-uk-nhs-volunteer-army-treble-size-500000-answer-call-alms-12460310/,nhs call to alms: coronavirus volunteer army to treble in size
-2.585776931467881,0.7385401284963815,sun,https://www.thesun.co.uk/money/11267252/tesco-coronavirus-opening-hours-nhs-workers/,what are tesco’s coronavirus opening hours for nhs workers?
1.7143667452830198,-3.1725743484031423,metro,https://metro.co.uk/2020/03/26/nhs-call-alms-coronavirus-volunteer-army-treble-size-12460310/,nhs call to alms: coronavirus volunteer army to treble in size
0.091347161478965,-1.3272325008250632,sky,http://news.sky.com/story/coronavirus-a-million-people-demand-nhs-workers-get-priority-testing-11960604,coronavirus: a million people demand nhs workers get priority testing
5.455260842152782,0.6063315281578205,independent,https://www.independent.co.uk/news/uk/home-news/coronavirus-nhs-workers-supermarket-hour-tesco-extra-east-london-a9418146.html,coronavirus: shoppers try to sneak past security to use dedicated hour for nhs workers at supermarket
1.657066757616306,-1.153682818648962,mirror,https://www.mirror.co.uk/news/uk-news/coronavirus-boots-opens-drive-through-21770576,boots opens drive-thru coronavirus testing centre for nhs workers
1,1,"Coronavirus, Volunteer, Nhs, Workers"
