income,grades,district,url,headline
6.2399285672970235,-3.7694038717804172,sky,http://news.sky.com/story/coronavirus-uk-working-to-organise-flight-for-britons-trapped-on-quarantined-cruise-11936886,british couple quarantined on cruise ship diagnosed with coronavirus
4.307337715789703,0.7856030414149185,bbc,https://www.bbc.co.uk/news/world-asia-51542241,coronavirus: how did cambodia's cruise ship welcome go wrong?
3.9407320314428023,0.6969833916735676,mirror,https://www.mirror.co.uk/news/uk-news/british-cruise-ship-couple-describes-21538281,british cruise ship couple describe what it's like to have coronavirus
-1.1840851255333387,-0.04016053196347055,independent,https://www.independent.co.uk/news/world/asia/coronavirus-news-british-couple-positive-quarantine-cruise-ship-a9341636.html,coronavirus: british couple on cruise ship say they have tested positive
-1.567977601013068,4.1509940959784055,metro,https://metro.co.uk/2020/02/18/british-couple-david-sally-abel-test-positive-coronavirus-cruise-ship-12258257/,british couple david and sally abel ‘test positive for coronavirus’ on cruise ship
-3.4933364422909077,-2.5436024333163934,metro,https://metro.co.uk/2020/02/22/british-cruise-ship-couple-tested-positive-coronavirus-diagnosed-pneumonia-12284026/,british cruise ship couple who tested positive for coronavirus diagnosed with pneumonia
4.107077962373277,2.14759741731596,bbc,https://www.bbc.co.uk/news/uk-51541352,coronavirus: british couple on cruise ship 'test positive'
-2.7679942295961917,2.0524770810717055,independent,https://www.independent.co.uk/news/world/asia/coronavirus-british-couple-quarantine-cruise-ship-uk-government-criticism-a9337846.html,coronavirus: british couple quarantined on cruise ship criticise uk government response
-3.604288641491792,-2.4519494705316704,dailymail,https://www.dailymail.co.uk/news/article-8006309/Grandfather-latest-Australian-diagnosed-coronavirus-catching-cruise-ship.html,another australian is diagnosed with the deadly coronavirus after catching it on cruise ship quarantined off the coast of japan
-2.63636217453793,-0.6346774100196891,sky,http://news.sky.com/story/coronavirus-14-americans-repatriated-from-quarantined-cruise-ship-test-positive-11936216,coronavirus: 14 americans repatriated from quarantined cruise ship test positive
-3.3410320624395817,-0.39386130984291756,sun,https://www.thesun.co.uk/news/10972005/elderly-woman-on-coronavirus-cruise-diagnosed-after-being-cleared-to-leave-to-leave-the-ship/,elderly woman on coronavirus cruise diagnosed after being cleared to leave the ship
1,1,"Ship, Cruise, Coronavirus, British, Quarantined"
